Geneid,log2FoldChange,pvalue,-log10(pvalue),comparison,Regulation,JGI_annotation,KEGG_annotation
jgi|Sacce1|3254|YJL177W,-2.0377440025701583,9.444267250252903e-05,4.024831731920722,GNUR / EBY,Downregulated,,K02880 large subunit ribosomal protein L17e | (RefSeq) RPL17B; ribosomal 60S subunit protein L17B
jgi|Sacce1|5781|YOR128C,-2.0389801156668046,1.9298753858588713e-05,4.71447073295134,GNUR / EBY,Downregulated,Phosphoribosylaminoimidazole carboxylase,K11808 phosphoribosylaminoimidazole carboxylase [EC:4.1.1.21] | (RefSeq) ADE2; phosphoribosylaminoimidazole carboxylase ADE2
jgi|Sacce1|6094|YPL254W,-2.0562263722401393,5.6427392169918054e-05,4.248510020479296,GNUR / EBY,Downregulated,,"K11362 transcriptional coactivator HFI1/ADA1 | (RefSeq) HFI1, ADA1, GAN1, SRM12, SUP110; Hfi1p"
jgi|Sacce1|3558|YJR123W,-2.065525941265772,1.827647341342308e-06,5.738107600989803,GNUR / EBY,Downregulated,,K02989 small subunit ribosomal protein S5e | (RefSeq) RPS5; ribosomal 40S subunit protein S5
jgi|Sacce1|2032|YER086W,-2.0803900560208555,5.76133022920424e-07,6.239477231072573,GNUR / EBY,Downregulated,,"K01754 threonine dehydratase [EC:4.3.1.19] | (RefSeq) ILV1, ISO1; threonine ammonia-lyase ILV1"
jgi|Sacce1|6075|YPL273W,-2.0920861626944953,2.6117641472615504e-06,5.583066044153322,GNUR / EBY,Downregulated,Homocysteine S-methyltransferase,K00547 homocysteine S-methyltransferase [EC:2.1.1.10] | (RefSeq) SAM4; S-adenosylmethionine-homocysteine S-methyltransferase SAM4
jgi|Sacce1|2443|YGL123W,-2.093902844863462,1.8358112401345495e-06,5.736171975412729,GNUR / EBY,Downregulated,,"K02981 small subunit ribosomal protein S2e | (RefSeq) RPS2, RPS4, SUP138, SUP38, SUP44; ribosomal 40S subunit protein S2"
jgi|Sacce1|2267|YFR031C-A,-2.0979306397219317,6.716363542754854e-07,6.172865804442966,GNUR / EBY,Downregulated,,"K02938 large subunit ribosomal protein L8e | (RefSeq) RPL2A, RPL5B; ribosomal 60S subunit protein L2A"
jgi|Sacce1|3477|YJR043C,-2.1014027515685334,3.578299368035515e-05,4.446323328260789,GNUR / EBY,Downregulated,DNA-directed DNA polymerase,"K03504 DNA polymerase delta subunit 3 | (RefSeq) POL32, REV5; DNA polymerase delta subunit POL32"
jgi|Sacce1|3325|YJL109C,-2.1085760822413917,9.360329164332287e-05,4.028708878640146,GNUR / EBY,Downregulated,,K14550 U3 small nucleolar RNA-associated protein 10 | (RefSeq) UTP10; snoRNA-binding rRNA-processing protein UTP10
jgi|Sacce1|3702|YKL127W,-2.1141552275507944,7.605206339995431e-05,4.11888899842811,GNUR / EBY,Downregulated,Phosphoglucomutase,K01835 phosphoglucomutase [EC:5.4.2.2] | (RefSeq) PGM1; phosphoglucomutase PGM1
jgi|Sacce1|3439|YJR003C,-2.11670046114604,4.916571556580282e-05,4.308337635663491,GNUR / EBY,Downregulated,,no KO assigned | (RefSeq) MRX12; Mrx12p
jgi|Sacce1|2548|YGL021W,-2.1193514160906486,9.473167226867509e-05,4.023504796162058,GNUR / EBY,Downregulated,,K16315 serine/threonine-protein kinase haspin [EC:2.7.11.1] | (RefSeq) ALK1; protein kinase ALK1
jgi|Sacce1|5638|YOL007C,-2.1464362868056797,5.143495819601768e-06,5.288741608803929,GNUR / EBY,Downregulated,,no KO assigned | (RefSeq) CSI2; Csi2p
jgi|Sacce1|6480|YPR118W,-2.150564198947812,2.4477993212286642e-05,4.611224189980522,GNUR / EBY,Downregulated,,K08963 methylthioribose-1-phosphate isomerase [EC:5.3.1.23] | (RefSeq) MRI1; S-methyl-5-thioribose-1-phosphate isomerase MRI1
jgi|Sacce1|1374|YDR341C,-2.151584216424461,1.7312399697964372e-06,5.761642729735695,GNUR / EBY,Downregulated,Arginine--tRNA ligase,K01887 arginyl-tRNA synthetase [EC:6.1.1.19] | (RefSeq) RRS1; arginine--tRNA ligase
jgi|Sacce1|3314|YJL122W,-2.1546278550444473,5.644323846248783e-05,4.248388076313159,GNUR / EBY,Downregulated,,K14814 ribosome biogenesis protein ALB1 | (RefSeq) ALB1; Alb1p
jgi|Sacce1|5884|YOR226C,-2.1582577358898845,5.747422720794392e-05,4.240526859494646,GNUR / EBY,Downregulated,,"K22068 iron-sulfur cluster assembly enzyme ISCU, mitochondrial | (RefSeq) ISU2, NUA2; putative iron-binding protein ISU2"
jgi|Sacce1|2081|YER127W,-2.15836014910657,3.099265544940538e-05,4.508741211833732,GNUR / EBY,Downregulated,,K14765 U3 small nucleolar ribonucleoprotein protein LCP5 | (RefSeq) LCP5; Lcp5p
jgi|Sacce1|6463|YPR102C,-2.177246340186097,5.52625505349502e-05,4.257569074944428,GNUR / EBY,Downregulated,,K02868 large subunit ribosomal protein L11e | (RefSeq) RPL11A; ribosomal 60S subunit protein L11A
jgi|Sacce1|2491|YGL076C,-2.1927705849643053,1.0878136466183604e-05,4.96344549726393,GNUR / EBY,Downregulated,,K02937 large subunit ribosomal protein L7e | (RefSeq) RPL7A; ribosomal 60S subunit protein L7A
jgi|Sacce1|3863|YKR024C,-2.2001871680538585,7.111070470098847e-05,4.148065017517316,GNUR / EBY,Downregulated,Adenosinetriphosphatase,K14806 ATP-dependent RNA helicase DDX31/DBP7 [EC:5.6.2.7] | (RefSeq) DBP7; putative ATP-dependent RNA helicase
jgi|Sacce1|4907|YMR215W,-2.200390118532786,8.226999964366652e-05,4.084758504574852,GNUR / EBY,Downregulated,Licheninase,"K22834 1,3-beta-glucanosyltransferase GAS3 [EC:2.4.1.-] | (RefSeq) GAS3; putative 1,3-beta-glucanosyltransferase"
jgi|Sacce1|3138|YHR169W,-2.210715752362856,5.6065604361008354e-05,4.2513034919948005,GNUR / EBY,Downregulated,In phosphorous-containing anhydrides,K14778 ATP-dependent RNA helicase DDX49/DBP8 [EC:5.6.2.7] | (RefSeq) DBP8; ATP-dependent RNA helicase DBP8
jgi|Sacce1|2765|YGR185C,-2.2128955113479254,2.631035237819252e-06,5.579873335309214,GNUR / EBY,Downregulated,Tyrosine--tRNA ligase,"K01866 tyrosyl-tRNA synthetase [EC:6.1.1.1] | (RefSeq) TYS1, TTS1; tyrosine--tRNA ligase TYS1"
jgi|Sacce1|3171|YHR197W,-2.2135377690433873,4.1149018350053744e-05,4.385640520846365,GNUR / EBY,Downregulated,,"K14828 pre-rRNA-processing protein RIX1 | (RefSeq) RIX1, IPI2; Rix1p"
jgi|Sacce1|3935|YKR094C,-2.2194644790014464,4.035825691368975e-05,4.394067599350727,GNUR / EBY,Downregulated,,"K02927 ubiquitin-large subunit ribosomal protein L40e | (RefSeq) RPL40B, CEP52B, UB12, UBI2; ubiquitin-ribosomal 60S subunit protein L40B fusion protein"
jgi|Sacce1|331|YBR084W,-2.232307756806616,6.815247604908247e-06,5.166518361180456,GNUR / EBY,Downregulated,,K00288 methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3] | (RefSeq) MIS1; trifunctional formate-tetrahydrofolate ligase/methenyltetrahydrofolate cyclohydrolase/methylenetetrahydrofolate dehydrogenase MIS1
jgi|Sacce1|934|YDL082W,-2.235105592197498,3.699088278459319e-06,5.431905304156281,GNUR / EBY,Downregulated,,K02873 large subunit ribosomal protein L13e | (RefSeq) RPL13A; ribosomal 60S subunit protein L13A
jgi|Sacce1|1170|YDR146C,-2.251444587723715,7.13722788440318e-06,5.146470436442061,GNUR / EBY,Downregulated,,K09202 regulatory protein SWI5 | (RefSeq) SWI5; DNA-binding transcription factor SWI5
jgi|Sacce1|4287|YLR249W,-2.2533910473042003,3.827042720628668e-06,5.417136689792814,GNUR / EBY,Downregulated,,"K03235 elongation factor 3 | (RefSeq) YEF3, TEF3; translation elongation factor EF-3"
jgi|Sacce1|2909|YHL028W,-2.2579027220793115,1.4146081802748689e-05,4.849363834845425,GNUR / EBY,Downregulated,,"no KO assigned | (RefSeq) WSC4, YFW1, YHC8; Wsc4p"
jgi|Sacce1|1110|YDR087C,-2.2645036498538054,5.114501860759105e-06,5.291196659050283,GNUR / EBY,Downregulated,,K14849 ribosomal RNA-processing protein 1 | (RefSeq) RRP1; Rrp1p
jgi|Sacce1|6006|YOR341W,-2.2685262969998017,1.8927507538109918e-05,4.722906572180626,GNUR / EBY,Downregulated,DNA-directed RNA polymerase,"K02999 DNA-directed RNA polymerase I subunit RPA1 [EC:2.7.7.6] | (RefSeq) RPA190, RRN1; DNA-directed RNA polymerase I core subunit RPA190"
jgi|Sacce1|4344|YLR300W,-2.2791531477192635,2.562678962219281e-05,4.591305796339932,GNUR / EBY,Downregulated,"Glucan 1,3-beta-glucosidase","K01210 glucan 1,3-beta-glucosidase [EC:3.2.1.58] | (RefSeq) EXG1, BGL1, SCW6; glucan 1,3-beta-glucosidase"
jgi|Sacce1|4233|YLR196W,-2.287365767134089,5.964525446072864e-05,4.224424104273687,GNUR / EBY,Downregulated,,K14791 periodic tryptophan protein 1 | (RefSeq) PWP1; rRNA-processing protein PWP1
jgi|Sacce1|1114|YDR091C,-2.288145862546542,5.833291648768904e-05,4.2340863094803955,GNUR / EBY,Downregulated,,"K06174 ATP-binding cassette, sub-family E, member 1 | (RefSeq) RLI1; Fe-S cluster-binding ribosome biosynthesis protein"
jgi|Sacce1|2339|YGL225W,-2.2883893537493627,2.535969440103213e-06,5.595855984258171,GNUR / EBY,Downregulated,,"K15356 GDP-mannose transporter | (RefSeq) VRG4, GOG5, LDB3, VAN2, VIG4; GDP-mannose transporter"
jgi|Sacce1|1082|YDR060W,-2.2927919680814304,1.2143984555087559e-05,4.915638793790864,GNUR / EBY,Downregulated,Exo-alpha-sialidase,"K14832 ribosome biogenesis protein MAK21 | (RefSeq) MAK21, NOC1; RNA-binding ribosome biosynthesis protein MAK21"
jgi|Sacce1|5600|YOL041C,-2.2969797884297853,4.912780500144132e-05,4.308672639428324,GNUR / EBY,Downregulated,,K14837 nucleolar protein 12 | (RefSeq) NOP12; Nop12p
jgi|Sacce1|1333|YDR303C,-2.2995427983029906,2.226291083426302e-05,4.652418053091547,GNUR / EBY,Downregulated,,K11758 chromatin structure-remodeling complex subunit RSC3/30 | (RefSeq) RSC3; Rsc3p
jgi|Sacce1|3825|YKL014C,-2.3009632235773974,2.455913237466234e-05,4.609786980020785,GNUR / EBY,Downregulated,,"K14861 nucleolar pre-ribosomal-associated protein 1 | (RefSeq) URB1, NPA1; Urb1p"
jgi|Sacce1|3112|YHR144C,-2.305925424921568,5.2447834677696984e-06,5.280272437059357,GNUR / EBY,Downregulated,dCMP deaminase,K01493 dCMP deaminase [EC:3.5.4.12] | (RefSeq) DCD1; deoxycytidine monophosphate deaminase
jgi|Sacce1|658|YCR016W,-2.309679343797277,1.0507738745102686e-05,4.978490733656311,GNUR / EBY,Downregulated,,no KO assigned | (RefSeq) RBP95; RNA-binding ribosome assembly factor RBP95
jgi|Sacce1|4504|YLR448W,-2.3253643924070935,1.1814409723091819e-06,5.927587971907867,GNUR / EBY,Downregulated,,K02934 large subunit ribosomal protein L6e | (RefSeq) RPL6B; ribosomal 60S subunit protein L6B
jgi|Sacce1|6500|YPR137W,-2.329114980559901,3.9310976670641797e-05,4.405486166116282,GNUR / EBY,Downregulated,,K14793 ribosomal RNA-processing protein 9 | (RefSeq) RRP9; Rrp9p
jgi|Sacce1|841|YDL167C,-2.331085144038503,9.015658871253591e-05,4.045002529208507,GNUR / EBY,Downregulated,,no KO assigned | (RefSeq) NRP1; Nrp1p
jgi|Sacce1|3237|YJL194W,-2.3354970487049407,5.928830316540957e-06,5.227030979009812,GNUR / EBY,Downregulated,,K02213 cell division control protein 6 | (RefSeq) CDC6; AAA family ATPase CDC6
jgi|Sacce1|5584|YOL056W,-2.3573924266158715,5.1292116776979745e-06,5.289949377643311,GNUR / EBY,Downregulated,Phosphoglycerate mutase,"K01834 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11] | (RefSeq) GPM3; phosphoglycerate mutase family protein GPM3"
jgi|Sacce1|3933|YKR092C,-2.358219023078574,1.4462981416360785e-06,5.839742171826588,GNUR / EBY,Downregulated,Exo-alpha-sialidase,no KO assigned | (RefSeq) SRP40; Srp40p
jgi|Sacce1|5564|YOL077C,-2.3620972981851893,5.354349027032505e-06,5.271293322433041,GNUR / EBY,Downregulated,,K14820 ribosome biogenesis protein BRX1 | (RefSeq) BRX1; ribosome biogenesis protein BRX1
jgi|Sacce1|5540|YOL097C,-2.3631854962298178,2.9895114559396336e-06,5.52439977800505,GNUR / EBY,Downregulated,Tryptophan--tRNA ligase,"K01867 tryptophanyl-tRNA synthetase [EC:6.1.1.2] | (RefSeq) WRS1, HRE342; tryptophan--tRNA ligase WRS1"
jgi|Sacce1|5901|YOR243C,-2.3731953756957593,7.435247555103334e-06,5.128704567152043,GNUR / EBY,Downregulated,Transferring other groups,K06176 tRNA pseudouridine13 synthase [EC:5.4.99.27] | (RefSeq) PUS7; pseudouridine synthase PUS7
jgi|Sacce1|4770|YMR093W,-2.3793574998537377,8.352933070866486e-06,5.078160998430107,GNUR / EBY,Downregulated,,K14549 U3 small nucleolar RNA-associated protein 15 | (RefSeq) UTP15; snoRNA-binding rRNA-processing protein UTP15
jgi|Sacce1|4489|YLR435W,-2.4002147314441236,2.609688613196111e-05,4.583411309381392,GNUR / EBY,Downregulated,,K14800 pre-rRNA-processing protein TSR2 | (RefSeq) TSR2; Tsr2p
jgi|Sacce1|6105|YPL245W,-2.406469281620539,8.896743187631508e-05,4.050768945545508,GNUR / EBY,Downregulated,,K09384 uncharacterized protein | (RefSeq) uncharacterized protein
jgi|Sacce1|5246|YNL132W,-2.4082777887642655,1.782020196552074e-05,4.749087378188362,GNUR / EBY,Downregulated,,"K14521 N-acetyltransferase 10 [EC:2.3.1.-] | (RefSeq) KRE33, RRA1; ribosome biosynthesis protein KRE33"
jgi|Sacce1|3091|YHR128W,-2.4187690458482987,2.684911022145908e-05,4.571070102229358,GNUR / EBY,Downregulated,Uracil phosphoribosyltransferase,K00761 uracil phosphoribosyltransferase [EC:2.4.2.9] | (RefSeq) FUR1; uracil phosphoribosyltransferase
jgi|Sacce1|4407|YLR359W,-2.420414052287451,3.011831524471564e-06,5.52116932531288,GNUR / EBY,Downregulated,Adenylosuccinate lyase,"K01756 adenylosuccinate lyase [EC:4.3.2.2] | (RefSeq) ADE13, BRA1, BRA8; adenylosuccinase ADE13"
jgi|Sacce1|6124|YPL226W,-2.4271796040147664,2.708382456415741e-05,4.567290008013925,GNUR / EBY,Downregulated,,K03235 elongation factor 3 | (RefSeq) NEW1; New1p
jgi|Sacce1|3122|YHR154W,-2.447214987977496,1.5001078105845597e-05,4.823877527704701,GNUR / EBY,Downregulated,,"no KO assigned | (RefSeq) RTT107, ESC4; Rtt107p"
jgi|Sacce1|2699|YGR123C,-2.4590404411639653,6.167151647765741e-05,4.209915372316663,GNUR / EBY,Downregulated,Serine/threonine specific protein phosphatase,K04460 serine/threonine-protein phosphatase 5 [EC:3.1.3.16] | (RefSeq) PPT1; protein serine/threonine phosphatase
jgi|Sacce1|1438|YDR399W,-2.4641152084104916,1.1579055187474225e-05,4.936326876153192,GNUR / EBY,Downregulated,,"K19836 hypoxanthine phosphoribosyltransferase [EC:2.4.2.8] | (RefSeq) HPT1, BRA6; hypoxanthine phosphoribosyltransferase"
jgi|Sacce1|778|YDL229W,-2.473544989757934,2.2210976761207194e-05,4.653432342276613,GNUR / EBY,Downregulated,,"K03283 heat shock 70kDa protein 1/6/8 | (RefSeq) SSB1, YG101; Hsp70 family ATPase SSB1"
jgi|Sacce1|3183|YHR208W,-2.476758460756053,7.816516155042162e-05,4.106986770184208,GNUR / EBY,Downregulated,Branched-chain amino acid aminotransferase,"K00826 branched-chain amino acid aminotransferase [EC:2.6.1.42] | (RefSeq) BAT1, ECA39, TWT1; branched-chain-amino-acid transaminase BAT1"
jgi|Sacce1|3367|YJL069C,-2.479043867397047,3.089475442686128e-05,4.510115252512291,GNUR / EBY,Downregulated,,K14553 U3 small nucleolar RNA-associated protein 18 | (RefSeq) UTP18; Utp18p
jgi|Sacce1|4987|YMR290C,-2.490406629956172,5.6901126682256735e-05,4.244879134184146,GNUR / EBY,Downregulated,In phosphorous-containing anhydrides,K13179 ATP-dependent RNA helicase DDX18/HAS1 [EC:5.6.2.7] | (RefSeq) HAS1; ATP-dependent RNA helicase HAS1
jgi|Sacce1|4794|YMR116C,-2.490750635671449,5.29949151390573e-07,6.275765798946187,GNUR / EBY,Downregulated,2-acetyl-1-alkylglycerophosphocholine esterase,"K14753 guanine nucleotide-binding protein subunit beta-2-like 1 protein | (RefSeq) ASC1, ASU9, CPC2, NAD1; ribosomal 40S subunit protein ASC1"
jgi|Sacce1|5192|YNL182C,-2.491666863183161,2.246691832801809e-05,4.648456493442914,GNUR / EBY,Downregulated,,K14829 pre-rRNA-processing protein IPI3 | (RefSeq) IPI3; chromatin-binding/pre-rRNA-processing protein IPI3
jgi|Sacce1|4327|YLR286C,-2.503256042990361,7.36570108649022e-06,5.132785909581285,GNUR / EBY,Downregulated,Chitinase,"K01183 chitinase [EC:3.2.1.14] | (RefSeq) CTS1, SCW2; chitinase"
jgi|Sacce1|4234|YLR197W,-2.519912488226936,1.1416826620513967e-05,4.942454594226698,GNUR / EBY,Downregulated,,"K14564 nucleolar protein 56 | (RefSeq) NOP56, SIK1; snoRNP complex protein NOP56"
jgi|Sacce1|961|YDL055C,-2.5319544418538062,1.320335472060933e-06,5.879315708828743,GNUR / EBY,Downregulated,Mannose-1-phosphate guanylyltransferase,"K00966 mannose-1-phosphate guanylyltransferase [EC:2.7.7.13] | (RefSeq) PSA1, MPG1, SRB1, VIG9; mannose-1-phosphate guanylyltransferase"
jgi|Sacce1|1819|YIR030C,-2.5403614775319983,3.454654535760178e-05,4.461595375414076,GNUR / EBY,Downregulated,,no KO assigned | (RefSeq) DCG1; Dcg1p
jgi|Sacce1|2846|YGR264C,-2.5522072548776933,1.7474072957387855e-05,4.7576058553631375,GNUR / EBY,Downregulated,Methionine--tRNA ligase,K01874 methionyl-tRNA synthetase [EC:6.1.1.10] | (RefSeq) MES1; methionine--tRNA ligase MES1
jgi|Sacce1|3023|YHR068W,-2.559812451911869,1.4136033958783757e-05,4.849672420200876,GNUR / EBY,Downregulated,,K00809 deoxyhypusine synthase [EC:2.5.1.46] | (RefSeq) DYS1; deoxyhypusine synthase
jgi|Sacce1|5971|YOR310C,-2.5767710766009566,2.9665850370219914e-05,4.527743198116991,GNUR / EBY,Downregulated,,"K14565 nucleolar protein 58 | (RefSeq) NOP58, NOP5; RNA-processing protein NOP58"
jgi|Sacce1|3047|YHR085W,-2.5898739592750157,2.7579567528363675e-06,5.559412548222454,GNUR / EBY,Downregulated,,K14827 pre-rRNA-processing protein IPI1 | (RefSeq) IPI1; Ipi1p
jgi|Sacce1|3617|YKL209C,-2.620140804093069,2.3390100630211726e-06,5.630967909740584,GNUR / EBY,Downregulated,,"K05658 ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2] | (RefSeq) STE6; ATP-binding cassette A-factor transporter STE6"
jgi|Sacce1|6170|YPL183C,-2.621361638261131,1.9135716370591213e-05,4.7181552747527205,GNUR / EBY,Downregulated,,"K24737 WD repeat-containing protein 6 | (RefSeq) RTT10, ERE2, TRM734; Rtt10p"
jgi|Sacce1|1991|YER055C,-2.628913099143824,8.594811369216486e-06,5.065763650356494,GNUR / EBY,Downregulated,ATP phosphoribosyltransferase,K00765 ATP phosphoribosyltransferase [EC:2.4.2.17] | (RefSeq) HIS1; ATP phosphoribosyltransferase
jgi|Sacce1|4614|YML056C,-2.6340402178508437,1.6656418541884183e-05,4.778418374760355,GNUR / EBY,Downregulated,IMP dehydrogenase,K00088 IMP dehydrogenase [EC:1.1.1.205] | (RefSeq) IMD4; IMP dehydrogenase IMD4
jgi|Sacce1|2704|YGR128C,-2.6372383898541574,6.749043274980388e-05,4.170757787146071,GNUR / EBY,Downregulated,,K14547 U3 small nucleolar RNA-associated protein 8 | (RefSeq) UTP8; Utp8p
jgi|Sacce1|3830|YKL009W,-2.6667945687888635,4.057132700124639e-05,4.3917807872206485,GNUR / EBY,Downregulated,,K14815 mRNA turnover protein 4 | (RefSeq) MRT4; Mrt4p
jgi|Sacce1|4220|YLR183C,-2.6821518845177317,6.839413696219376e-06,5.164981126263839,GNUR / EBY,Downregulated,,no KO assigned | (RefSeq) TOS4; Tos4p
jgi|Sacce1|419|YBR162C,-2.727500457317733,1.4829615173602006e-06,5.828870118705239,GNUR / EBY,Downregulated,,no KO assigned | (RefSeq) TOS1; Tos1p
jgi|Sacce1|3503|YJR069C,-2.730467505827345,1.2814029477753849e-05,4.892314281279767,GNUR / EBY,Downregulated,Nucleoside-triphosphatase,K01519 XTP/dITP diphosphohydrolase [EC:3.6.1.66] | (RefSeq) HAM1; nucleoside triphosphate pyrophosphohydrolase HAM1
jgi|Sacce1|681|YCR034W,-2.7317675693496777,6.48510229786334e-06,5.188083168840171,GNUR / EBY,Downregulated,,"K10245 fatty acid elongase 2 [EC:2.3.1.199] | (RefSeq) ELO2, FEN1, GNS1, VBM2; fatty acid elongase ELO2"
jgi|Sacce1|3985|YLL034C,-2.746141847480993,4.695103924636218e-06,5.3283547903208675,GNUR / EBY,Downregulated,Adenosinetriphosphatase,K14571 ribosome biogenesis ATPase | (RefSeq) RIX7; putative AAA family ATPase RIX7
jgi|Sacce1|3610|YKL216W,-2.7482475702561397,1.6269773989382446e-05,4.788618479997733,GNUR / EBY,Downregulated,Dihydroorotate oxidase,K00226 dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1] | (RefSeq) URA1; dihydroorotate dehydrogenase
jgi|Sacce1|4508|YLR452C,-2.77879149257017,1.1286964523231947e-07,6.947422840011496,GNUR / EBY,Downregulated,,"K19838 GTPase-activating protein SST2 | (RefSeq) SST2, SSL2; GTPase-activating protein SST2"
jgi|Sacce1|4423|YLR372W,-2.811945065028897,2.8991563958812e-06,5.537728355863998,GNUR / EBY,Downregulated,,"K10246 fatty acid elongase 3 [EC:2.3.1.199] | (RefSeq) ELO3, APA1, SRE1, SUR4, VBM1; fatty acid elongase ELO3"
jgi|Sacce1|2736|YGR159C,-2.842927295101492,7.831950773889145e-05,4.106130050864711,GNUR / EBY,Downregulated,,"K11294 nucleolin | (RefSeq) NSR1, SHE5; Nsr1p"
jgi|Sacce1|2202|YFL026W,-2.863989155225282,2.8701665157562827e-05,4.5420929064798425,GNUR / EBY,Downregulated,,K11213 pheromone alpha factor receptor | (RefSeq) STE2; alpha-factor pheromone receptor STE2
jgi|Sacce1|3755|YKL078W,-2.867643821427598,1.3898968105653719e-05,4.85701744166359,GNUR / EBY,Downregulated,Adenosinetriphosphatase,K14781 ATP-dependent RNA helicase DHR2 [EC:5.6.2.6] | (RefSeq) DHR2; RNA helicase
jgi|Sacce1|5905|YOR247W,-2.8689428071677257,1.202814998833841e-07,6.919801164982761,GNUR / EBY,Downregulated,,no KO assigned | (RefSeq) SRL1; Srl1p
jgi|Sacce1|1168|YDR144C,-2.9403100849489903,9.651310005869598e-05,4.015413734354926,GNUR / EBY,Downregulated,Yapsin 1,"K06009 yapsin 1/2 [EC:3.4.23.41] | (RefSeq) MKC7, YPS2; aspartyl protease"
jgi|Sacce1|201|YBL039C,-2.9817812277955134,1.7990859550674664e-05,4.744948086838037,GNUR / EBY,Downregulated,CTP synthase,K01937 CTP synthase [EC:6.3.4.2] | (RefSeq) URA7; CTP synthase URA7
jgi|Sacce1|4799|YMR120C,-3.035046699530833,9.629758803028637e-05,4.016384590531286,GNUR / EBY,Downregulated,,K00602 phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10] | (RefSeq) ADE17; bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase ADE17
jgi|Sacce1|5560|YOL080C,-3.0593277606375193,4.358229357219095e-05,4.360689918203215,GNUR / EBY,Downregulated,Poly(A)-specific ribonuclease,K18327 RNA exonuclease 4 [EC:3.1.-.-] | (RefSeq) REX4; putative 3'-5' exonuclease
